 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
350,0.013,255,255,255,38.173,68.238,0.410,38.074,68.206,0.197,0.066
351,0.017,255,255,255,41.357,68.238,0.541,41.225,68.206,0.263,0.066
352,0.004,255,255,255,32.002,68.304,0.186,31.969,68.271,0.066,0.066
353,0.030,255,255,255,32.330,68.351,0.989,32.101,68.271,0.460,0.131
354,0.013,255,255,255,32.724,68.348,0.464,32.626,68.271,0.197,0.131
355,0.004,255,255,255,37.516,68.304,0.186,37.483,68.271,0.066,0.066
356,0.017,255,255,255,37.746,68.304,0.541,37.615,68.271,0.263,0.066
357,0.017,255,255,255,33.020,68.386,0.650,32.888,68.337,0.263,0.131
358,0.013,255,255,255,33.315,68.392,0.464,33.217,68.337,0.197,0.131
359,0.004,255,255,255,33.578,68.370,0.186,33.545,68.337,0.066,0.066
360,0.009,255,255,255,33.873,68.370,0.279,33.807,68.337,0.131,0.066
361,0.013,255,255,255,34.103,68.370,0.410,34.004,68.337,0.197,0.066
362,0.022,255,255,255,19.726,68.553,0.781,19.562,68.468,0.328,0.197
363,0.017,255,255,255,35.711,0.755,0.541,35.580,0.722,0.263,0.066
364,0.009,255,255,255,32.757,0.821,0.279,32.691,0.788,0.131,0.066
365,0.017,255,255,255,37.090,0.821,0.541,36.958,0.788,0.263,0.066
366,0.422,255,255,255,35.407,0.927,10.922,32.888,0.853,5.317,0.197
367,0.022,255,255,255,32.593,0.952,0.672,32.429,0.919,0.328,0.066
368,0.009,255,255,255,17.199,1.018,0.279,17.133,0.985,0.131,0.066
369,0.013,255,255,255,31.805,1.018,0.410,31.707,0.985,0.197,0.066
370,0.013,255,255,255,32.133,1.018,0.410,32.035,0.985,0.197,0.066
371,0.004,255,255,255,29.179,1.083,0.186,29.147,1.050,0.066,0.066
372,0.039,255,255,255,31.280,1.083,1.198,30.985,1.050,0.591,0.066
373,0.026,255,255,255,33.807,1.083,0.804,33.610,1.050,0.394,0.066
374,0.026,255,255,255,34.464,1.083,0.804,34.267,1.050,0.394,0.066
375,0.103,255,255,255,35.908,1.083,3.167,35.120,1.050,1.575,0.066
376,0.009,255,255,255,36.827,1.083,0.279,36.761,1.050,0.131,0.066
377,0.026,255,255,255,38.599,1.083,0.804,38.403,1.050,0.394,0.066
378,0.065,255,255,255,30.427,1.184,2.040,29.934,1.116,0.985,0.131
379,1.887,255,255,255,43.518,2.205,25.980,37.024,1.116,11.291,2.691
380,0.030,255,255,255,39.157,1.149,0.935,38.928,1.116,0.460,0.066
381,0.009,255,255,255,39.650,1.214,0.279,39.584,1.182,0.131,0.066
382,0.103,255,255,255,29.144,1.362,2.936,28.490,1.247,1.379,0.263
383,0.009,255,255,255,40.569,1.346,0.279,40.503,1.313,0.131,0.066
384,0.017,255,255,255,29.869,1.411,0.541,29.737,1.379,0.263,0.066
385,0.017,255,255,255,29.475,1.477,0.541,29.343,1.444,0.263,0.066
386,0.017,255,255,255,29.081,1.543,0.541,28.950,1.510,0.263,0.066
387,0.004,255,255,255,27.473,1.608,0.186,27.440,1.575,0.066,0.066
388,0.013,255,255,255,28.720,1.608,0.410,28.621,1.575,0.197,0.066
389,0.009,255,255,255,28.359,1.674,0.279,28.293,1.641,0.131,0.066
390,0.004,255,255,255,43.096,1.871,0.186,43.063,1.838,0.066,0.066
391,4.046,255,255,255,44.017,3.613,41.979,34.858,1.969,18.118,5.120
392,0.004,255,255,255,25.175,2.462,0.186,25.142,2.429,0.066,0.066
393,0.004,255,255,255,24.519,2.659,0.186,24.486,2.626,0.066,0.066
394,0.004,255,255,255,24.125,2.790,0.186,24.092,2.757,0.066,0.066
395,0.004,255,255,255,61.543,2.856,0.186,61.510,2.823,0.066,0.066
396,0.009,255,255,255,28.228,2.987,0.279,28.162,2.954,0.131,0.066
397,0.004,255,255,255,23.337,3.053,0.186,23.304,3.020,0.066,0.066
398,0.004,255,255,255,28.063,3.053,0.186,28.031,3.020,0.066,0.066
399,0.004,255,255,255,48.217,3.446,0.186,48.184,3.414,0.066,0.066
400,0.052,255,255,255,26.679,3.605,1.361,26.389,3.479,0.591,0.263
401,0.004,255,255,255,48.742,3.643,0.186,48.709,3.610,0.066,0.066
402,0.004,255,255,255,21.499,3.775,0.186,21.466,3.742,0.066,0.066
403,0.030,255,255,255,26.094,3.840,1.044,25.864,3.742,0.460,0.197
404,0.004,255,255,255,45.262,3.775,0.186,45.230,3.742,0.066,0.066
405,0.009,255,255,255,48.971,3.775,0.279,48.906,3.742,0.131,0.066
406,0.957,255,255,255,50.983,4.965,18.377,48.512,3.807,4.726,2.495
407,0.009,255,255,255,49.234,3.906,0.279,49.168,3.873,0.131,0.066
408,0.034,255,255,255,25.536,4.054,1.229,25.273,3.939,0.525,0.263
409,0.004,255,255,255,20.908,4.037,0.186,20.875,4.004,0.066,0.066
410,0.034,255,255,255,50.235,4.333,0.836,50.087,4.201,0.328,0.263
411,0.004,255,255,255,24.781,4.365,0.186,24.748,4.333,0.066,0.066
412,0.004,255,255,255,24.650,4.431,0.186,24.617,4.398,0.066,0.066
413,0.004,255,255,255,24.519,4.497,0.186,24.486,4.464,0.066,0.066
414,0.009,255,255,255,23.698,4.891,0.279,23.632,4.858,0.131,0.066
415,0.004,255,255,255,23.403,5.022,0.186,23.370,4.989,0.066,0.066
416,0.004,255,255,255,23.140,5.153,0.186,23.107,5.120,0.066,0.066
417,0.004,255,255,255,22.877,5.219,0.186,22.845,5.186,0.066,0.066
418,0.034,255,255,255,22.516,5.449,1.229,22.254,5.317,0.525,0.263
419,0.009,255,255,255,47.560,5.383,0.317,47.527,5.317,0.066,0.131
420,0.013,255,255,255,47.976,5.460,0.371,47.921,5.383,0.131,0.131
421,0.060,255,255,255,48.320,5.617,1.322,48.118,5.449,0.460,0.263
422,0.004,255,255,255,24.978,5.547,0.186,24.945,5.514,0.066,0.066
423,0.009,255,255,255,63.906,5.580,0.317,63.873,5.514,0.066,0.131
424,0.039,255,255,255,21.893,5.780,1.469,21.597,5.580,0.591,0.394
425,0.004,255,255,255,24.781,5.613,0.186,24.748,5.580,0.066,0.066
426,0.022,255,255,255,48.820,5.849,0.650,48.709,5.777,0.263,0.131
427,0.034,255,255,255,24.157,5.933,0.912,23.961,5.842,0.394,0.197
428,1.831,255,255,255,52.329,7.948,17.647,49.037,5.908,6.105,3.873
429,0.004,255,255,255,21.499,6.007,0.186,21.466,5.974,0.066,0.066
430,0.246,255,255,255,23.005,6.573,4.770,22.122,5.974,1.838,1.050
431,0.009,255,255,255,21.335,6.105,0.371,21.269,6.039,0.131,0.131
432,0.004,255,255,255,20.974,6.335,0.186,20.941,6.302,0.066,0.066
433,0.004,255,255,255,20.842,6.400,0.186,20.810,6.368,0.066,0.066
434,0.004,255,255,255,20.711,6.466,0.186,20.678,6.433,0.066,0.066
435,0.009,255,255,255,20.547,6.597,0.279,20.481,6.565,0.131,0.066
436,0.009,255,255,255,20.284,6.729,0.279,20.219,6.696,0.131,0.066
437,0.034,255,255,255,19.956,6.958,0.967,19.759,6.827,0.394,0.263
438,0.013,255,255,255,22.090,7.123,0.410,21.991,7.090,0.197,0.066
439,0.009,255,255,255,21.827,7.287,0.317,21.794,7.221,0.066,0.131
440,0.009,255,255,255,52.155,7.352,0.317,52.122,7.287,0.066,0.131
441,0.039,255,255,255,21.506,7.465,1.005,21.335,7.352,0.328,0.263
442,0.763,255,255,255,19.247,8.060,3.262,18.775,7.484,0.985,1.050
443,0.004,255,255,255,51.302,7.582,0.186,51.269,7.549,0.066,0.066
444,0.013,255,255,255,21.193,7.670,0.371,21.138,7.615,0.131,0.131
445,0.009,255,255,255,51.466,7.648,0.279,51.400,7.615,0.131,0.066
446,0.496,255,255,255,28.136,8.285,2.536,27.768,7.877,0.788,0.788
447,0.004,255,255,255,17.626,8.632,0.186,17.593,8.600,0.066,0.066
448,0.009,255,255,255,57.144,8.731,0.317,57.111,8.665,0.066,0.131
449,0.004,255,255,255,17.429,8.764,0.186,17.396,8.731,0.066,0.066
450,0.026,255,255,255,17.221,8.928,0.743,17.068,8.796,0.263,0.263
451,0.004,255,255,255,19.398,8.895,0.186,19.365,8.862,0.066,0.066
452,0.004,255,255,255,53.271,9.026,0.186,53.238,8.993,0.066,0.066
453,0.004,255,255,255,19.136,9.092,0.186,19.103,9.059,0.066,0.066
454,0.013,255,255,255,54.409,9.114,0.371,54.354,9.059,0.131,0.131
455,0.004,255,255,255,19.004,9.158,0.186,18.972,9.125,0.066,0.066
456,0.004,255,255,255,18.873,9.289,0.186,18.840,9.256,0.066,0.066
457,0.013,255,255,255,18.698,9.442,0.371,18.643,9.387,0.131,0.131
458,0.004,255,255,255,16.444,9.551,0.186,16.411,9.519,0.066,0.066
459,0.013,255,255,255,18.501,9.573,0.371,18.446,9.519,0.131,0.131
460,0.017,255,255,255,35.908,9.584,0.371,35.842,9.519,0.131,0.131
461,0.181,255,255,255,17.866,10.136,3.457,17.330,9.650,1.050,0.985
462,0.004,255,255,255,58.917,9.814,0.186,58.884,9.781,0.066,0.066
463,0.082,255,255,255,55.707,10.584,1.098,55.536,10.372,0.328,0.394
464,0.030,255,255,255,17.204,10.742,0.688,17.068,10.635,0.263,0.197
465,0.022,255,255,255,54.820,10.825,0.634,54.748,10.700,0.131,0.263
466,0.004,255,255,255,56.291,10.733,0.186,56.258,10.700,0.066,0.066
467,0.883,255,255,255,56.575,11.491,9.604,54.880,10.700,3.085,1.772
468,0.125,255,255,255,16.684,11.204,2.436,16.214,10.897,0.853,0.722
469,0.004,255,255,255,58.195,10.930,0.186,58.162,10.897,0.066,0.066
470,0.017,255,255,255,59.179,11.603,0.464,59.081,11.554,0.197,0.131
471,1.168,255,255,255,42.999,12.384,4.290,42.473,11.619,1.116,1.510
472,0.026,255,255,255,16.116,11.751,0.727,15.952,11.685,0.328,0.131
473,0.026,255,255,255,15.908,11.969,0.688,15.755,11.882,0.263,0.197
474,0.026,255,255,255,13.807,12.133,0.928,13.654,11.947,0.328,0.328
475,2.659,255,255,255,65.069,19.676,44.602,60.131,12.079,8.271,16.280
476,0.030,255,255,255,15.563,12.318,0.874,15.427,12.144,0.263,0.328
477,0.026,255,255,255,57.308,12.243,0.503,57.243,12.144,0.131,0.197
478,0.004,255,255,255,59.770,12.177,0.186,59.737,12.144,0.066,0.066
479,0.496,255,255,255,26.725,12.610,2.497,26.324,12.210,0.788,0.788
480,0.060,255,255,255,58.293,12.623,1.268,58.162,12.341,0.263,0.525
481,0.009,255,255,255,15.197,12.735,0.317,15.164,12.670,0.066,0.131
482,0.004,255,255,255,27.473,12.768,0.186,27.440,12.735,0.066,0.066
483,0.362,255,255,255,59.118,13.428,3.960,58.556,12.735,1.247,1.444
484,3.525,255,255,255,64.313,21.015,44.603,59.540,12.735,8.140,18.709
485,0.017,255,255,255,15.049,12.899,0.503,14.967,12.801,0.131,0.197
486,0.030,255,255,255,12.946,13.087,0.874,12.801,12.932,0.263,0.328
487,0.009,255,255,255,14.869,13.063,0.317,14.836,12.998,0.066,0.131
488,0.013,255,255,255,14.672,13.293,0.448,14.639,13.195,0.066,0.197
489,0.065,255,255,255,12.457,13.683,1.562,12.276,13.392,0.460,0.591
490,0.004,255,255,255,61.608,13.424,0.186,61.575,13.392,0.066,0.066
491,0.009,255,255,255,14.409,13.654,0.317,14.376,13.589,0.066,0.131
492,0.017,255,255,255,61.805,13.703,0.557,61.707,13.589,0.197,0.197
493,0.004,255,255,255,14.212,13.753,0.186,14.179,13.720,0.066,0.066
494,0.573,255,255,255,10.897,15.803,9.790,9.584,13.982,2.626,3.807
495,0.004,255,255,255,14.015,14.147,0.186,13.982,14.114,0.066,0.066
496,0.017,255,255,255,59.951,14.278,0.688,59.869,14.179,0.197,0.197
497,0.004,255,255,255,13.818,14.278,0.186,13.786,14.245,0.066,0.066
498,0.211,255,255,255,43.506,14.535,1.601,43.260,14.245,0.525,0.525
499,0.004,255,255,255,13.753,14.409,0.186,13.720,14.376,0.066,0.066
500,0.004,255,255,255,61.805,14.737,0.186,61.772,14.705,0.066,0.066
501,0.004,255,255,255,54.847,14.869,0.186,54.814,14.836,0.066,0.066
502,0.013,255,255,255,26.400,15.547,0.371,26.324,15.492,0.131,0.131
503,0.004,255,255,255,9.683,16.182,0.186,9.650,16.149,0.066,0.066
504,0.004,255,255,255,7.582,17.560,0.186,7.549,17.527,0.066,0.066
505,0.004,255,255,255,36.860,17.691,0.186,36.827,17.659,0.066,0.066
506,0.004,255,255,255,57.735,17.691,0.186,57.702,17.659,0.066,0.066
507,0.017,255,255,255,9.601,17.987,0.688,9.519,17.856,0.197,0.263
508,0.009,255,255,255,58.063,18.118,0.317,58.030,18.052,0.066,0.131
509,0.022,255,255,255,9.302,18.348,0.820,9.190,18.184,0.197,0.328
510,0.004,255,255,255,63.315,18.414,0.186,63.282,18.381,0.066,0.066
511,0.026,255,255,255,58.402,18.556,0.557,58.293,18.446,0.197,0.197
512,0.004,255,255,255,9.158,18.676,0.186,9.125,18.643,0.066,0.066
513,0.004,255,255,255,58.588,18.807,0.186,58.556,18.775,0.066,0.066
514,0.039,255,255,255,8.917,19.041,1.137,8.796,18.840,0.263,0.460
515,0.013,255,255,255,58.698,18.961,0.371,58.621,18.906,0.131,0.131
516,0.013,255,255,255,65.065,19.136,0.503,64.989,19.037,0.131,0.197
517,0.013,255,255,255,58.829,19.158,0.371,58.753,19.103,0.131,0.131
518,0.603,255,255,255,63.298,19.635,2.853,62.888,19.168,0.853,0.919
519,0.047,255,255,255,65.332,19.661,1.770,65.120,19.300,0.394,0.722
520,0.263,255,255,255,8.185,20.562,4.886,7.746,19.562,0.919,2.035
521,0.022,255,255,255,59.140,19.674,0.503,59.081,19.562,0.131,0.197
522,0.013,255,255,255,0.383,19.945,0.371,0.328,19.891,0.131,0.131
523,0.004,255,255,255,52.615,20.383,0.186,52.582,20.350,0.066,0.066
524,0.004,255,255,255,65.744,20.514,0.186,65.711,20.481,0.066,0.066
525,0.004,255,255,255,65.809,20.645,0.186,65.777,20.613,0.066,0.066
526,0.009,255,255,255,59.836,20.744,0.317,59.803,20.678,0.066,0.131
527,0.004,255,255,255,65.875,20.777,0.186,65.842,20.744,0.066,0.066
528,0.004,255,255,255,65.941,20.908,0.186,65.908,20.875,0.066,0.066
529,0.004,255,255,255,60.033,21.105,0.186,60.000,21.072,0.066,0.066
530,0.004,255,255,255,66.006,21.105,0.186,65.974,21.072,0.066,0.066
531,0.004,255,255,255,30.755,21.171,0.186,30.722,21.138,0.066,0.066
532,0.004,255,255,255,66.072,21.236,0.186,66.039,21.203,0.066,0.066
533,0.004,255,255,255,44.409,21.368,0.186,44.376,21.335,0.066,0.066
534,0.009,255,255,255,66.138,21.400,0.317,66.105,21.335,0.066,0.131
535,0.004,255,255,255,66.203,21.564,0.186,66.171,21.532,0.066,0.066
536,0.009,255,255,255,60.394,21.696,0.279,60.328,21.663,0.131,0.066
537,0.004,255,255,255,66.269,21.696,0.186,66.236,21.663,0.066,0.066
538,0.017,255,255,255,7.631,21.843,0.503,7.549,21.729,0.131,0.197
539,0.009,255,255,255,66.335,21.860,0.317,66.302,21.794,0.066,0.131
540,0.508,255,255,255,7.013,23.491,7.127,6.433,21.991,1.182,3.020
541,0.017,255,255,255,66.433,22.122,0.634,66.367,21.991,0.131,0.263
542,0.504,255,255,255,45.761,22.507,2.552,45.361,22.057,0.788,0.853
543,0.034,255,255,255,60.861,22.369,0.650,60.722,22.254,0.263,0.197
544,0.004,255,255,255,66.532,22.352,0.186,66.499,22.319,0.066,0.066
545,0.004,255,255,255,60.952,22.680,0.186,60.919,22.648,0.066,0.066
546,0.022,255,255,255,61.254,23.153,0.503,61.181,23.042,0.131,0.197
547,0.004,255,255,255,66.794,23.074,0.186,66.761,23.042,0.066,0.066
548,0.004,255,255,255,66.860,23.206,0.186,66.827,23.173,0.066,0.066
549,0.004,255,255,255,61.411,23.534,0.186,61.378,23.501,0.066,0.066
550,0.004,255,255,255,66.991,23.600,0.186,66.958,23.567,0.066,0.066
551,0.004,255,255,255,61.017,23.665,0.186,60.985,23.632,0.066,0.066
552,0.009,255,255,255,61.181,23.829,0.371,61.116,23.764,0.131,0.131
553,0.026,255,255,255,61.772,23.993,0.503,61.707,23.895,0.131,0.197
554,0.004,255,255,255,67.254,24.387,0.186,67.221,24.354,0.066,0.066
555,0.004,255,255,255,67.319,24.584,0.186,67.286,24.551,0.066,0.066
556,0.004,255,255,255,62.068,24.650,0.186,62.035,24.617,0.066,0.066
557,0.013,255,255,255,62.199,24.978,0.448,62.166,24.880,0.066,0.197
558,0.056,255,255,255,6.395,25.397,1.399,6.302,25.077,0.197,0.591
559,0.004,255,255,255,33.971,25.306,0.186,33.939,25.273,0.066,0.066
560,0.013,255,255,255,9.508,25.481,0.371,9.453,25.405,0.131,0.131
561,0.004,255,255,255,62.462,25.503,0.186,62.429,25.470,0.066,0.066
562,0.004,255,255,255,67.319,25.569,0.186,67.286,25.536,0.066,0.066
563,0.004,255,255,255,6.203,26.094,0.186,6.171,26.061,0.066,0.066
564,0.004,255,255,255,6.138,26.291,0.186,6.105,26.258,0.066,0.066
565,0.013,255,255,255,67.844,26.422,0.448,67.812,26.324,0.066,0.197
566,0.004,255,255,255,1.871,26.422,0.186,1.838,26.389,0.066,0.066
567,0.784,255,255,255,35.691,26.979,3.278,35.186,26.455,1.050,1.050
568,0.030,255,255,255,18.845,26.629,0.688,18.709,26.521,0.263,0.197
569,0.586,255,255,255,34.175,28.153,2.776,33.742,27.702,0.919,0.853
570,0.004,255,255,255,63.315,27.866,0.186,63.282,27.834,0.066,0.066
571,0.004,255,255,255,63.446,28.392,0.186,63.413,28.359,0.066,0.066
572,0.220,255,255,255,68.596,29.351,4.297,68.402,28.424,0.394,1.904
573,0.026,255,255,255,29.212,29.048,0.804,29.015,29.015,0.394,0.066
574,0.004,255,255,255,28.785,29.114,0.186,28.753,29.081,0.066,0.066
575,0.004,255,255,255,51.433,29.705,0.186,51.400,29.672,0.066,0.066
576,0.009,255,255,255,4.759,30.131,0.317,4.726,30.066,0.066,0.131
577,0.625,255,255,255,32.053,30.571,2.853,31.641,30.131,0.853,0.919
578,0.022,255,255,255,68.764,30.505,0.557,68.665,30.394,0.197,0.197
579,0.017,255,255,255,68.796,30.722,0.371,68.731,30.656,0.131,0.131
580,0.013,255,255,255,68.807,30.908,0.371,68.731,30.853,0.131,0.131
581,0.625,255,255,255,66.660,31.395,2.814,66.236,30.919,0.853,0.919
582,0.004,255,255,255,4.628,31.083,0.186,4.595,31.050,0.066,0.066
583,0.030,255,255,255,68.829,31.280,0.973,68.796,31.050,0.066,0.460
584,0.009,255,255,255,40.306,31.149,0.279,40.241,31.116,0.131,0.066
585,0.022,255,255,255,39.630,31.241,0.503,39.519,31.182,0.197,0.131
586,0.009,255,255,255,4.628,31.313,0.317,4.595,31.247,0.066,0.131
587,0.004,255,255,255,4.628,31.477,0.186,4.595,31.444,0.066,0.066
588,0.013,255,255,255,4.584,31.674,0.503,4.530,31.575,0.131,0.197
589,0.013,255,255,255,68.895,31.674,0.448,68.862,31.575,0.066,0.197
590,0.448,255,255,255,28.298,31.998,2.404,27.899,31.641,0.788,0.722
591,0.009,255,255,255,5.219,31.772,0.317,5.186,31.707,0.066,0.131
592,0.004,255,255,255,67.648,31.740,0.186,67.615,31.707,0.066,0.066
593,0.009,255,255,255,68.895,31.904,0.317,68.862,31.838,0.066,0.131
594,152.873,255,255,255,32.255,56.149,291.040,3.414,31.969,64.858,35.777
595,0.017,255,255,255,68.911,32.133,0.503,68.862,32.035,0.131,0.197
596,0.965,255,255,255,34.071,32.888,3.804,33.610,32.232,0.985,1.379
597,0.004,255,255,255,67.713,32.265,0.186,67.680,32.232,0.066,0.066
598,0.017,255,255,255,67.713,32.560,0.580,67.680,32.429,0.066,0.263
599,0.625,255,255,255,52.542,33.004,2.891,52.122,32.560,0.853,0.919
600,0.056,255,255,255,67.743,33.063,1.290,67.680,32.757,0.131,0.591
601,0.004,255,255,255,5.153,32.856,0.186,5.120,32.823,0.066,0.066
602,0.004,255,255,255,69.092,32.856,0.186,69.059,32.823,0.066,0.066
603,0.004,255,255,255,5.153,33.052,0.186,5.120,33.020,0.066,0.066
604,0.026,255,255,255,5.109,33.370,0.765,5.055,33.217,0.131,0.328
605,0.004,255,255,255,69.092,33.249,0.186,69.059,33.217,0.066,0.066
606,0.009,255,255,255,23.370,33.381,0.279,23.304,33.348,0.131,0.066
607,0.004,255,255,255,67.779,33.643,0.186,67.746,33.610,0.066,0.066
608,0.004,255,255,255,5.088,33.709,0.186,5.055,33.676,0.066,0.066
609,0.017,255,255,255,67.779,33.873,0.580,67.746,33.742,0.066,0.263
610,0.013,255,255,255,67.801,34.168,0.557,67.746,34.070,0.131,0.197
611,0.004,255,255,255,69.026,34.234,0.186,68.993,34.201,0.066,0.066
612,0.009,255,255,255,67.812,34.365,0.279,67.746,34.333,0.131,0.066
613,0.233,255,255,255,42.350,34.759,1.732,42.079,34.464,0.525,0.591
614,0.013,255,255,255,67.823,34.540,0.371,67.746,34.464,0.131,0.131
615,0.203,255,255,255,5.115,35.565,4.505,4.989,34.529,0.197,2.035
616,0.142,255,255,255,45.105,34.791,1.322,44.901,34.595,0.460,0.394
617,0.004,255,255,255,68.960,34.628,0.186,68.928,34.595,0.066,0.066
618,0.004,255,255,255,67.844,34.694,0.186,67.812,34.661,0.066,0.066
619,0.009,255,255,255,68.928,34.759,0.279,68.862,34.726,0.131,0.066
620,0.034,255,255,255,69.067,34.981,0.912,68.862,34.858,0.328,0.197
621,0.030,255,255,255,67.798,35.613,1.082,67.746,35.383,0.131,0.460
622,1.297,255,255,255,68.794,37.662,12.612,68.271,35.711,0.853,4.595
623,0.224,255,255,255,0.845,36.912,3.609,0.722,36.039,0.328,1.510
624,0.284,255,255,255,12.416,36.320,1.902,12.144,36.039,0.591,0.591
625,0.004,255,255,255,67.844,36.269,0.186,67.812,36.236,0.066,0.066
626,0.039,255,255,255,3.490,36.561,0.688,3.414,36.433,0.197,0.263
627,0.004,255,255,255,5.153,36.663,0.186,5.120,36.630,0.066,0.066
628,0.004,255,255,255,68.304,37.319,0.186,68.271,37.287,0.066,0.066
629,0.004,255,255,255,26.357,37.582,0.186,26.324,37.549,0.066,0.066
630,0.099,255,255,255,3.546,38.124,1.684,3.479,37.746,0.131,0.788
631,0.009,255,255,255,68.501,37.943,0.317,68.468,37.877,0.066,0.131
632,0.004,255,255,255,0.886,38.370,0.186,0.853,38.337,0.066,0.066
633,0.215,255,255,255,11.242,38.726,1.678,10.963,38.468,0.525,0.525
634,0.013,255,255,255,1.346,38.632,0.448,1.313,38.534,0.066,0.197
635,0.009,255,255,255,1.149,39.125,0.317,1.116,39.059,0.066,0.131
636,0.013,255,255,255,1.411,39.157,0.448,1.379,39.059,0.066,0.197
637,0.009,255,255,255,1.018,39.322,0.317,0.985,39.256,0.066,0.131
638,0.009,255,255,255,1.214,39.322,0.317,1.182,39.256,0.066,0.131
639,0.009,255,255,255,1.411,39.387,0.317,1.379,39.322,0.066,0.131
640,0.004,255,255,255,1.018,39.486,0.186,0.985,39.453,0.066,0.066
641,11.096,255,255,255,9.050,54.509,89.782,1.182,39.519,23.107,27.768
642,0.017,255,255,255,1.477,39.650,0.580,1.444,39.519,0.066,0.263
643,0.004,255,255,255,68.304,39.617,0.186,68.271,39.584,0.066,0.066
644,0.034,255,255,255,1.091,39.912,1.159,1.050,39.650,0.131,0.525
645,0.017,255,255,255,68.599,39.847,0.371,68.534,39.781,0.131,0.131
646,0.022,255,255,255,68.567,40.142,0.711,68.534,39.978,0.066,0.328
647,0.013,255,255,255,1.149,40.339,0.448,1.116,40.241,0.066,0.197
648,0.004,255,255,255,2.199,40.273,0.186,2.166,40.241,0.066,0.066
649,14.919,255,255,255,61.739,53.630,99.501,49.300,40.372,19.300,24.814
650,0.004,255,255,255,2.330,40.602,0.186,2.298,40.569,0.066,0.066
651,0.004,255,255,255,1.871,40.733,0.186,1.838,40.700,0.066,0.066
652,0.004,255,255,255,19.661,41.192,0.186,19.628,41.160,0.066,0.066
653,0.009,255,255,255,19.234,41.455,0.279,19.168,41.422,0.131,0.066
654,0.009,255,255,255,19.234,41.586,0.279,19.168,41.554,0.131,0.066
655,0.017,255,255,255,19.234,41.750,0.371,19.168,41.685,0.131,0.131
656,0.004,255,255,255,18.545,41.849,0.186,18.512,41.816,0.066,0.066
657,0.004,255,255,255,67.713,42.637,0.186,67.680,42.604,0.066,0.066
658,0.004,255,255,255,1.608,42.768,0.186,1.575,42.735,0.066,0.066
659,0.030,255,255,255,67.629,42.852,0.688,67.549,42.735,0.197,0.263
660,0.004,255,255,255,1.674,42.899,0.186,1.641,42.866,0.066,0.066
661,0.633,255,255,255,17.497,43.626,2.891,17.068,43.195,0.853,0.919
662,0.030,255,255,255,66.907,43.462,0.951,66.827,43.260,0.197,0.394
663,0.009,255,255,255,31.510,43.753,0.279,31.444,43.720,0.131,0.066
664,0.004,255,255,255,66.794,43.884,0.186,66.761,43.851,0.066,0.066
665,0.009,255,255,255,2.002,44.114,0.317,1.969,44.048,0.066,0.131
666,0.009,255,255,255,66.729,44.114,0.317,66.696,44.048,0.066,0.131
667,0.004,255,255,255,2.199,44.475,0.186,2.166,44.442,0.066,0.066
668,0.004,255,255,255,2.330,45.262,0.186,2.298,45.230,0.066,0.066
669,0.009,255,255,255,66.269,45.558,0.317,66.236,45.492,0.066,0.131
670,0.496,255,255,255,17.918,45.959,2.497,17.527,45.558,0.788,0.788
671,0.513,255,255,255,42.318,46.651,2.552,41.947,46.214,0.788,0.853
