,Number,Area,Perim,Width,Height,Circularity
67,68.0,0.039,0.701,0.297,0.198,0.9973289715731303
68,69.0,0.039,0.841,0.297,0.198,0.6929190151580599
69,70.0,0.324,4.273,1.685,0.991,0.22299190033613184
70,71.0,0.098,1.518,0.496,0.496,0.5344319289332571
71,72.0,0.02,0.42,0.198,0.099,1.424758573056596
72,73.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
73,74.0,0.54,8.033,2.379,1.982,0.10515939767496106
74,75.0,0.01,0.28,0.099,0.099,1.6028533946886698
75,76.0,0.02,0.42,0.198,0.099,1.424758573056596
76,77.0,0.01,0.28,0.099,0.099,1.6028533946886698
77,78.0,0.02,0.479,0.099,0.198,1.0953901538399131
78,79.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
79,80.0,0.01,0.28,0.099,0.099,1.6028533946886698
80,81.0,0.039,0.759,0.297,0.198,0.8507283766692664
81,82.0,0.02,0.561,0.198,0.198,0.7985721076355992
82,83.0,0.01,0.28,0.099,0.099,1.6028533946886698
83,84.0,0.079,1.319,0.396,0.496,0.5706204924322218
84,85.0,0.373,6.7620000000000005,2.18,2.478,0.1025105026330215
85,86.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
86,87.0,0.039,0.701,0.297,0.198,0.9973289715731303
87,88.0,0.01,0.28,0.099,0.099,1.6028533946886698
88,89.0,0.02,0.561,0.198,0.198,0.7985721076355992
89,90.0,0.01,0.28,0.099,0.099,1.6028533946886698
90,91.0,0.01,0.28,0.099,0.099,1.6028533946886698
91,92.0,0.01,0.28,0.099,0.099,1.6028533946886698
92,93.0,0.079,1.798,0.496,0.6940000000000001,0.3070842768489443
93,94.0,0.01,0.28,0.099,0.099,1.6028533946886698
94,95.0,0.049,0.759,0.198,0.297,1.0688638578665142
95,96.0,0.049,1.319,0.396,0.496,0.3539291661921376
96,97.0,0.02,0.42,0.198,0.099,1.424758573056596
97,98.0,0.01,0.28,0.099,0.099,1.6028533946886698
98,99.0,0.049,1.0390000000000001,0.297,0.396,0.5703938692286664
99,100.0,0.01,0.28,0.099,0.099,1.6028533946886698
100,101.0,0.01,0.28,0.099,0.099,1.6028533946886698
101,102.0,0.02,0.561,0.198,0.198,0.7985721076355992
102,103.0,0.01,0.28,0.099,0.099,1.6028533946886698
103,104.0,0.02,0.479,0.099,0.198,1.0953901538399131
104,105.0,0.028999999999999998,0.759,0.198,0.297,0.6325928954720186
105,106.0,0.039,0.759,0.198,0.297,0.8507283766692664
106,107.0,0.02,0.561,0.198,0.198,0.7985721076355992
107,108.0,0.01,0.28,0.099,0.099,1.6028533946886698
108,109.0,0.01,0.28,0.099,0.099,1.6028533946886698
109,110.0,0.01,0.28,0.099,0.099,1.6028533946886698
110,111.0,0.02,0.479,0.099,0.198,1.0953901538399131
111,112.0,0.01,0.28,0.099,0.099,1.6028533946886698
112,113.0,0.01,0.28,0.099,0.099,1.6028533946886698
113,114.0,0.01,0.28,0.099,0.099,1.6028533946886698
114,115.0,0.02,0.479,0.099,0.198,1.0953901538399131
115,116.0,1.139,11.673,2.478,3.766,0.10504336291792736
116,117.0,0.01,0.28,0.099,0.099,1.6028533946886698
117,118.0,0.028999999999999998,0.759,0.198,0.297,0.6325928954720186
118,119.0,0.01,0.28,0.099,0.099,1.6028533946886698
119,120.0,0.01,0.28,0.099,0.099,1.6028533946886698
120,121.0,0.02,0.479,0.099,0.198,1.0953901538399131
121,122.0,0.02,0.42,0.198,0.099,1.424758573056596
122,123.0,0.02,0.561,0.198,0.198,0.7985721076355992
123,124.0,0.028999999999999998,0.619,0.297,0.099,0.9511008370278187
124,125.0,0.01,0.28,0.099,0.099,1.6028533946886698
125,126.0,0.01,0.28,0.099,0.099,1.6028533946886698
126,127.0,0.01,0.28,0.099,0.099,1.6028533946886698
127,128.0,0.02,0.479,0.099,0.198,1.0953901538399131
128,129.0,0.08800000000000001,1.74,0.6940000000000001,0.496,0.36525320850297505
129,130.0,0.01,0.28,0.099,0.099,1.6028533946886698
130,131.0,0.01,0.28,0.099,0.099,1.6028533946886698
131,132.0,0.138,1.9140000000000001,0.396,0.7929999999999999,0.4733747443032546
132,133.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
133,134.0,0.01,0.28,0.099,0.099,1.6028533946886698
134,135.0,0.01,0.28,0.099,0.099,1.6028533946886698
135,136.0,0.01,0.28,0.099,0.099,1.6028533946886698
136,137.0,0.01,0.28,0.099,0.099,1.6028533946886698
137,138.0,0.02,0.42,0.198,0.099,1.424758573056596
138,139.0,0.02,0.479,0.099,0.198,1.0953901538399131
139,140.0,0.01,0.28,0.099,0.099,1.6028533946886698
140,141.0,0.01,0.28,0.099,0.099,1.6028533946886698
141,142.0,0.24600000000000002,1.774,0.496,0.595,0.98228551554915
142,143.0,0.01,0.28,0.099,0.099,1.6028533946886698
143,144.0,0.157,1.3780000000000001,0.396,0.496,1.0389893150157619
144,145.0,0.049,0.9570000000000001,0.198,0.396,0.672329346981434
145,146.0,0.01,0.28,0.099,0.099,1.6028533946886698
146,147.0,0.01,0.28,0.099,0.099,1.6028533946886698
147,148.0,0.01,0.28,0.099,0.099,1.6028533946886698
148,149.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
149,150.0,0.028999999999999998,0.759,0.198,0.297,0.6325928954720186
150,151.0,0.01,0.28,0.099,0.099,1.6028533946886698
151,152.0,0.01,0.28,0.099,0.099,1.6028533946886698
152,153.0,0.01,0.28,0.099,0.099,1.6028533946886698
153,154.0,0.9229999999999999,7.154,0.991,2.9730000000000003,0.2266280664209531
154,155.0,0.01,0.28,0.099,0.099,1.6028533946886698
155,156.0,0.039,0.981,0.396,0.297,0.5092563538630595
156,157.0,0.01,0.28,0.099,0.099,1.6028533946886698
157,158.0,0.01,0.28,0.099,0.099,1.6028533946886698
158,159.0,0.01,0.28,0.099,0.099,1.6028533946886698
159,160.0,0.01,0.28,0.099,0.099,1.6028533946886698
160,161.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
161,162.0,0.01,0.28,0.099,0.099,1.6028533946886698
162,163.0,2.485,18.456,1.189,8.325,0.09167714795205274
163,164.0,0.069,1.5519999999999998,0.198,0.6940000000000001,0.35997763626862544
164,165.0,0.629,10.137,0.6940000000000001,4.658,0.0769204146113498
165,166.0,0.01,0.28,0.099,0.099,1.6028533946886698
166,167.0,0.02,0.479,0.099,0.198,1.0953901538399131
167,168.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
168,169.0,0.02,0.479,0.099,0.198,1.0953901538399131
169,170.0,0.02,0.561,0.198,0.198,0.7985721076355992
170,171.0,0.01,0.28,0.099,0.099,1.6028533946886698
171,172.0,0.01,0.28,0.099,0.099,1.6028533946886698
172,173.0,0.01,0.28,0.099,0.099,1.6028533946886698
173,174.0,0.01,0.28,0.099,0.099,1.6028533946886698
174,175.0,0.049,1.155,0.198,0.496,0.4615746782133764
175,176.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
176,177.0,0.02,0.479,0.099,0.198,1.0953901538399131
177,178.0,0.02,0.479,0.099,0.198,1.0953901538399131
178,179.0,0.039,0.759,0.198,0.297,0.8507283766692664
179,180.0,340.24199999999996,394.809,97.42200000000001,53.716,0.027429866768136305
180,181.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
181,182.0,0.363,4.457,0.297,1.982,0.22963137212935167
182,183.0,0.02,0.479,0.099,0.198,1.0953901538399131
183,184.0,0.01,0.28,0.099,0.099,1.6028533946886698
184,185.0,0.33399999999999996,4.723,0.198,2.279,0.1881570258551114
