 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
4395,0.383,255,255,255,57.951,84.062,2.218,57.581,83.646,0.694,0.793
4396,0.157,255,255,255,60.939,83.919,1.378,60.753,83.646,0.396,0.496
4397,0.118,255,255,255,71.275,83.820,1.179,71.060,83.646,0.396,0.396
4398,0.010,255,255,255,92.417,83.696,0.280,92.368,83.646,0.099,0.099
4399,0.029,255,255,255,92.120,83.993,0.841,91.971,83.845,0.297,0.297
4400,0.413,255,255,255,60.104,84.274,2.252,59.762,83.944,0.694,0.694
4401,0.010,255,255,255,91.426,84.092,0.280,91.377,84.043,0.099,0.099
4402,0.010,255,255,255,50.198,84.786,0.280,50.148,84.737,0.099,0.099
4403,0.010,255,255,255,40.683,84.885,0.280,40.634,84.836,0.099,0.099
4404,0.010,255,255,255,29.583,84.984,0.280,29.534,84.935,0.099,0.099
4405,0.010,255,255,255,29.583,85.183,0.280,29.534,85.133,0.099,0.099
4406,0.010,255,255,255,90.435,85.282,0.280,90.386,85.232,0.099,0.099
4407,0.039,255,255,255,41.501,86.000,0.759,41.427,85.827,0.198,0.297
4408,0.010,255,255,255,42.765,85.876,0.280,42.715,85.827,0.099,0.099
4409,0.010,255,255,255,91.823,85.876,0.280,91.773,85.827,0.099,0.099
4410,0.020,255,255,255,54.360,86.620,0.479,54.311,86.521,0.099,0.198
4411,0.010,255,255,255,69.821,86.570,0.280,69.771,86.521,0.099,0.099
4412,0.010,255,255,255,89.940,86.570,0.280,89.890,86.521,0.099,0.099
4413,0.029,255,255,255,69.094,86.735,0.561,68.979,86.620,0.198,0.198
4414,0.010,255,255,255,89.742,86.669,0.280,89.692,86.620,0.099,0.099
4415,0.010,255,255,255,24.331,86.768,0.280,24.281,86.719,0.099,0.099
4416,0.010,255,255,255,52.279,86.768,0.280,52.229,86.719,0.099,0.099
4417,0.010,255,255,255,25.817,86.967,0.280,25.768,86.917,0.099,0.099
4418,0.039,255,255,255,25.049,87.165,0.841,24.876,87.016,0.297,0.297
4419,0.118,255,255,255,88.891,87.644,2.160,88.503,87.214,0.694,0.793
4420,0.020,255,255,255,53.914,87.363,0.420,53.815,87.313,0.198,0.099
4421,0.010,255,255,255,19.177,87.561,0.280,19.128,87.512,0.099,0.099
4422,0.020,255,255,255,66.650,87.611,0.479,66.600,87.512,0.099,0.198
4423,0.039,255,255,255,45.639,87.685,0.701,45.490,87.611,0.297,0.198
4424,0.079,255,255,255,19.982,88.032,1.179,19.821,87.809,0.396,0.396
4425,0.766,255,255,255,62.685,88.404,3.069,62.239,87.908,0.892,0.991
4426,1.375,255,255,255,27.741,88.777,6.549,26.660,88.007,2.180,1.487
4427,0.029,255,255,255,19.739,88.255,0.759,19.623,88.106,0.198,0.297
4428,0.010,255,255,255,57.730,88.156,0.280,57.680,88.106,0.099,0.099
4429,0.010,255,255,255,30.376,88.255,0.280,30.327,88.205,0.099,0.099
4430,0.020,255,255,255,20.614,88.552,0.420,20.515,88.503,0.198,0.099
4431,0.039,255,255,255,58.572,88.998,0.561,58.473,88.899,0.198,0.198
4432,0.010,255,255,255,72.893,88.949,0.280,72.844,88.899,0.099,0.099
4433,0.010,255,255,255,20.267,89.048,0.280,20.218,88.998,0.099,0.099
4434,0.010,255,255,255,29.484,89.048,0.280,29.435,88.998,0.099,0.099
4435,0.010,255,255,255,20.466,89.147,0.280,20.416,89.097,0.099,0.099
4436,0.010,255,255,255,29.583,89.246,0.280,29.534,89.196,0.099,0.099
4437,0.029,255,255,255,45.804,89.411,0.561,45.688,89.296,0.198,0.198
4438,0.010,255,255,255,20.763,89.543,0.280,20.713,89.494,0.099,0.099
4439,0.020,255,255,255,28.642,89.543,0.420,28.543,89.494,0.198,0.099
4440,0.010,255,255,255,63.280,89.642,0.280,63.230,89.593,0.099,0.099
4441,0.010,255,255,255,20.961,89.742,0.280,20.912,89.692,0.099,0.099
4442,0.020,255,255,255,21.457,89.791,0.479,21.407,89.692,0.099,0.198
4443,0.020,255,255,255,21.159,89.890,0.479,21.110,89.791,0.099,0.198
4444,1.041,255,255,255,23.008,91.508,9.681,21.308,89.989,3.568,3.072
4445,0.020,255,255,255,77.849,90.088,0.479,77.799,89.989,0.099,0.198
4446,0.010,255,255,255,61.000,90.534,0.280,60.951,90.485,0.099,0.099
4447,0.020,255,255,255,26.660,90.634,0.420,26.561,90.584,0.198,0.099
4448,0.010,255,255,255,61.694,90.733,0.280,61.645,90.683,0.099,0.099
4449,0.147,255,255,255,86.544,91.307,2.721,86.025,90.881,0.991,0.892
4450,0.010,255,255,255,33.052,91.426,0.280,33.003,91.377,0.099,0.099
4451,0.020,255,255,255,28.989,91.773,0.479,28.939,91.674,0.099,0.198
4452,0.010,255,255,255,28.196,92.021,0.280,28.146,91.971,0.099,0.099
4453,0.020,255,255,255,85.579,92.071,0.479,85.529,91.971,0.099,0.198
4454,0.196,255,255,255,33.914,92.467,1.600,33.696,92.170,0.496,0.595
4455,0.020,255,255,255,85.133,92.417,0.420,85.034,92.368,0.198,0.099
4456,0.010,255,255,255,29.782,92.517,0.280,29.732,92.467,0.099,0.099
4457,0.010,255,255,255,34.836,92.616,0.280,34.787,92.566,0.099,0.099
4458,0.020,255,255,255,50.198,92.863,0.479,50.148,92.764,0.099,0.198
4459,0.010,255,255,255,3.221,92.913,0.280,3.171,92.863,0.099,0.099
4460,0.737,255,255,255,58.241,93.379,3.035,57.779,92.863,0.991,0.991
4461,0.049,255,255,255,35.391,93.052,0.981,35.183,92.963,0.396,0.198
4462,0.010,255,255,255,34.836,93.111,0.280,34.787,93.062,0.099,0.099
4463,0.098,255,255,255,25.243,93.409,1.880,24.876,93.161,0.694,0.496
4464,0.010,255,255,255,35.332,93.309,0.280,35.282,93.260,0.099,0.099
4465,0.010,255,255,255,32.061,93.607,0.280,32.012,93.557,0.099,0.099
4466,0.039,255,255,255,25.817,93.854,0.701,25.669,93.755,0.297,0.198
4467,0.236,255,255,255,53.382,94.069,1.658,53.121,93.755,0.496,0.595
4468,0.079,255,255,255,44.450,94.053,1.039,44.301,93.854,0.297,0.396
4469,1.169,255,255,255,51.700,94.397,4.331,50.941,93.854,1.388,1.189
4470,0.020,255,255,255,26.115,94.053,0.479,26.065,93.954,0.099,0.198
4471,0.020,255,255,255,32.804,94.053,0.561,32.705,93.954,0.198,0.198
4472,0.010,255,255,255,83.101,94.102,0.280,83.052,94.053,0.099,0.099
4473,0.029,255,255,255,25.025,94.267,0.701,24.876,94.152,0.297,0.198
4474,0.010,255,255,255,26.313,94.201,0.280,26.263,94.152,0.099,0.099
4475,0.010,255,255,255,32.953,94.201,0.280,32.904,94.152,0.099,0.099
4476,0.010,255,255,255,26.511,94.300,0.280,26.462,94.251,0.099,0.099
4477,0.020,255,255,255,32.309,94.300,0.420,32.210,94.251,0.198,0.099
4478,0.010,255,255,255,33.250,94.300,0.280,33.201,94.251,0.099,0.099
4479,0.933,255,255,255,78.830,95.897,13.553,76.015,94.251,5.451,3.271
4480,0.010,255,255,255,32.656,94.400,0.280,32.606,94.350,0.099,0.099
4481,0.010,255,255,255,26.709,94.499,0.280,26.660,94.449,0.099,0.099
4482,0.020,255,255,255,33.250,94.548,0.479,33.201,94.449,0.099,0.198
4483,0.010,255,255,255,33.746,94.499,0.280,33.696,94.449,0.099,0.099
4484,0.010,255,255,255,25.520,94.598,0.280,25.471,94.548,0.099,0.099
4485,0.020,255,255,255,34.291,94.697,0.420,34.192,94.647,0.198,0.099
4486,0.020,255,255,255,27.254,94.846,0.561,27.155,94.746,0.198,0.198
4487,0.010,255,255,255,48.909,94.895,0.280,48.860,94.846,0.099,0.099
4488,0.020,255,255,255,26.065,94.994,0.420,25.966,94.945,0.198,0.099
4489,0.039,255,255,255,28.444,95.143,0.561,28.345,95.044,0.198,0.198
4490,0.029,255,255,255,34.836,95.192,0.677,34.787,95.044,0.099,0.297
4491,0.020,255,255,255,26.363,95.192,0.420,26.263,95.143,0.198,0.099
4492,0.020,255,255,255,35.332,95.242,0.479,35.282,95.143,0.099,0.198
4493,0.020,255,255,255,26.660,95.341,0.561,26.561,95.242,0.198,0.198
4494,0.010,255,255,255,28.097,95.391,0.280,28.047,95.341,0.099,0.099
4495,0.010,255,255,255,34.836,95.490,0.280,34.787,95.440,0.099,0.099
4496,0.010,255,255,255,35.431,95.490,0.280,35.381,95.440,0.099,0.099
4497,0.010,255,255,255,60.406,95.490,0.280,60.356,95.440,0.099,0.099
4498,0.010,255,255,255,28.394,95.589,0.280,28.345,95.539,0.099,0.099
4499,0.020,255,255,255,35.926,95.837,0.479,35.877,95.738,0.099,0.198
4500,0.020,255,255,255,28.840,95.886,0.420,28.741,95.837,0.198,0.099
4501,0.010,255,255,255,36.125,95.886,0.280,36.075,95.837,0.099,0.099
4502,0.010,255,255,255,36.323,95.886,0.280,36.273,95.837,0.099,0.099
4503,0.128,255,255,255,36.902,96.130,2.441,36.471,95.837,0.793,0.595
4504,0.010,255,255,255,45.342,95.886,0.280,45.292,95.837,0.099,0.099
4505,0.039,255,255,255,60.604,95.936,0.701,60.455,95.837,0.297,0.198
4506,0.020,255,255,255,27.453,95.985,0.420,27.354,95.936,0.198,0.099
4507,0.020,255,255,255,46.779,95.985,0.420,46.679,95.936,0.198,0.099
4508,0.010,255,255,255,46.432,96.084,0.280,46.382,96.035,0.099,0.099
4509,0.010,255,255,255,47.621,96.184,0.280,47.571,96.134,0.099,0.099
4510,0.010,255,255,255,48.909,96.184,0.280,48.860,96.134,0.099,0.099
4511,0.039,255,255,255,27.849,96.307,0.899,27.651,96.233,0.396,0.198
4512,0.010,255,255,255,29.484,96.283,0.280,29.435,96.233,0.099,0.099
4513,0.010,255,255,255,47.918,96.283,0.280,47.869,96.233,0.099,0.099
4514,0.010,255,255,255,29.683,96.382,0.280,29.633,96.332,0.099,0.099
4515,0.010,255,255,255,36.917,96.382,0.280,36.868,96.332,0.099,0.099
4516,0.010,255,255,255,59.117,96.481,0.280,59.068,96.431,0.099,0.099
4517,0.128,255,255,255,28.753,96.778,1.938,28.345,96.530,0.793,0.496
4518,0.039,255,255,255,38.478,96.679,0.759,38.354,96.530,0.198,0.297
4519,0.010,255,255,255,49.702,96.580,0.280,49.653,96.530,0.099,0.099
4520,0.069,255,255,255,60.193,96.622,1.179,59.960,96.530,0.496,0.198
4521,0.010,255,255,255,30.475,96.679,0.280,30.426,96.629,0.099,0.099
4522,0.010,255,255,255,58.027,96.679,0.280,57.978,96.629,0.099,0.099
4523,0.010,255,255,255,38.206,96.778,0.280,38.156,96.729,0.099,0.099
4524,0.029,255,255,255,38.668,97.009,0.561,38.553,96.927,0.198,0.198
4525,0.010,255,255,255,39.494,97.274,0.280,39.445,97.224,0.099,0.099
4526,0.039,255,255,255,39.792,97.348,0.701,39.643,97.224,0.297,0.198
4527,0.029,255,255,255,29.881,97.439,0.701,29.732,97.323,0.297,0.198
4528,0.010,255,255,255,39.098,97.472,0.280,39.048,97.422,0.099,0.099
4529,0.010,255,255,255,39.395,97.472,0.280,39.346,97.422,0.099,0.099
4530,0.010,255,255,255,30.277,97.571,0.280,30.228,97.521,0.099,0.099
4531,0.010,255,255,255,31.863,97.571,0.280,31.813,97.521,0.099,0.099
4532,0.010,255,255,255,39.593,97.571,0.280,39.544,97.521,0.099,0.099
4533,0.010,255,255,255,39.792,97.571,0.280,39.742,97.521,0.099,0.099
4534,0.010,255,255,255,75.867,97.571,0.280,75.817,97.521,0.099,0.099
4535,0.020,255,255,255,32.111,97.670,0.420,32.012,97.621,0.198,0.099
4536,0.010,255,255,255,39.395,97.670,0.280,39.346,97.621,0.099,0.099
4537,0.010,255,255,255,75.668,97.670,0.280,75.619,97.621,0.099,0.099
4538,0.010,255,255,255,30.376,97.769,0.280,30.327,97.720,0.099,0.099
4539,0.098,255,255,255,75.272,97.858,1.237,75.024,97.720,0.496,0.297
4540,0.088,255,255,255,30.916,98.078,1.740,30.525,97.819,0.694,0.496
4541,0.020,255,255,255,65.559,97.918,0.479,65.510,97.819,0.099,0.198
4542,0.020,255,255,255,32.804,98.017,0.561,32.705,97.918,0.198,0.198
4543,0.118,255,255,255,74.520,98.190,1.996,74.132,97.918,0.793,0.496
4544,0.010,255,255,255,73.983,98.463,0.280,73.934,98.413,0.099,0.099
4545,0.020,255,255,255,75.916,98.463,0.420,75.817,98.413,0.198,0.099
4546,0.039,255,255,255,31.888,98.587,0.759,31.714,98.513,0.297,0.198
4547,0.010,255,255,255,33.845,98.562,0.280,33.796,98.513,0.099,0.099
4548,0.029,255,255,255,75.569,98.628,0.701,75.421,98.513,0.297,0.198
4549,0.010,255,255,255,73.389,98.661,0.280,73.339,98.612,0.099,0.099
4550,0.010,255,255,255,32.259,98.760,0.280,32.210,98.711,0.099,0.099
4551,0.010,255,255,255,34.142,98.760,0.280,34.093,98.711,0.099,0.099
4552,0.088,255,255,255,72.970,98.892,1.261,72.745,98.711,0.496,0.396
4553,0.029,255,255,255,75.173,98.793,0.701,75.024,98.711,0.297,0.198
4554,0.108,255,255,255,32.791,99.049,1.856,32.408,98.810,0.793,0.396
4555,0.010,255,255,255,34.539,98.859,0.280,34.489,98.810,0.099,0.099
4556,0.020,255,255,255,74.826,98.959,0.420,74.727,98.909,0.198,0.099
4557,0.039,255,255,255,35.480,99.132,0.899,35.282,99.008,0.396,0.198
4558,0.010,255,255,255,72.596,99.157,0.280,72.546,99.107,0.099,0.099
4559,0.020,255,255,255,72.249,99.256,0.420,72.150,99.206,0.198,0.099
4560,0.246,255,255,255,36.029,99.585,2.078,35.679,99.305,0.793,0.595
4561,0.029,255,255,255,71.902,99.355,0.619,71.754,99.305,0.297,0.099
4562,0.010,255,255,255,64.568,99.652,0.280,64.519,99.603,0.099,0.099
4563,0.039,255,255,255,69.474,99.801,0.561,69.375,99.702,0.198,0.198
4564,0.039,255,255,255,36.868,99.850,0.817,36.670,99.801,0.396,0.099
4565,0.010,255,255,255,68.632,99.850,0.280,68.582,99.801,0.099,0.099
4566,0.010,255,255,255,72.893,99.850,0.280,72.844,99.801,0.099,0.099
4567,0.010,255,255,255,37.215,99.950,0.280,37.165,99.900,0.099,0.099
4568,0.138,255,255,255,69.927,100.119,1.600,69.573,99.900,0.595,0.396
4569,0.010,255,255,255,72.695,99.950,0.280,72.646,99.900,0.099,0.099
4570,0.029,255,255,255,62.289,100.082,0.701,62.140,99.999,0.297,0.198
4571,0.059,255,255,255,37.942,100.214,1.179,37.661,100.098,0.496,0.198
4572,0.069,255,255,255,38.461,100.388,1.237,38.255,100.197,0.396,0.297
4573,0.010,255,255,255,67.641,100.247,0.280,67.591,100.197,0.099,0.099
4574,0.010,255,255,255,67.442,100.346,0.280,67.393,100.296,0.099,0.099
4575,0.010,255,255,255,67.839,100.346,0.280,67.789,100.296,0.099,0.099
4576,0.029,255,255,255,69.226,100.445,0.619,69.078,100.396,0.297,0.099
4577,0.039,255,255,255,38.949,100.619,0.841,38.850,100.495,0.198,0.297
4578,0.010,255,255,255,68.632,100.643,0.280,68.582,100.594,0.099,0.099
4579,0.020,255,255,255,68.285,100.792,0.561,68.186,100.693,0.198,0.198
4580,0.039,255,255,255,67.591,100.990,0.561,67.492,100.891,0.198,0.198
4581,0.304,255,255,255,66.538,101.299,3.910,65.708,100.990,1.586,0.595
4582,0.010,255,255,255,36.521,101.535,0.280,36.471,101.486,0.099,0.099
4583,0.020,255,255,255,36.769,101.634,0.420,36.670,101.585,0.198,0.099
4584,0.010,255,255,255,1.239,101.833,0.280,1.189,101.783,0.099,0.099
4585,0.010,255,255,255,63.181,101.833,0.280,63.131,101.783,0.099,0.099
4586,0.010,255,255,255,60.108,102.328,0.280,60.059,102.279,0.099,0.099
4587,0.010,255,255,255,59.910,102.427,0.280,59.861,102.378,0.099,0.099
4588,0.010,255,255,255,102.229,104.310,0.280,102.179,104.261,0.099,0.099
4589,0.059,255,255,255,55.302,1.338,1.213,55.004,1.288,0.595,0.099
4590,0.079,255,255,255,52.304,1.586,1.237,52.031,1.388,0.496,0.297
4591,0.039,255,255,255,56.888,1.437,0.817,56.689,1.388,0.396,0.099
4592,0.010,255,255,255,57.928,1.536,0.280,57.879,1.487,0.099,0.099
4593,0.039,255,255,255,46.878,1.635,0.817,46.679,1.586,0.396,0.099
4594,0.049,255,255,255,48.315,1.635,1.015,48.067,1.586,0.496,0.099
4595,0.029,255,255,255,51.684,1.635,0.619,51.536,1.586,0.297,0.099
4596,0.010,255,255,255,52.973,1.635,0.280,52.923,1.586,0.099,0.099
4597,0.059,255,255,255,45.788,1.734,1.213,45.490,1.685,0.595,0.099
4598,0.059,255,255,255,47.571,1.734,1.213,47.274,1.685,0.595,0.099
4599,0.010,255,255,255,55.649,1.734,0.280,55.599,1.685,0.099,0.099
4600,0.010,255,255,255,55.847,1.734,0.280,55.797,1.685,0.099,0.099
4601,0.020,255,255,255,56.293,1.734,0.420,56.194,1.685,0.198,0.099
4602,0.049,255,255,255,60.009,1.794,1.097,59.762,1.685,0.496,0.198
4603,1.169,255,255,255,42.775,2.525,19.225,38.454,1.784,8.622,1.784
4604,0.010,255,255,255,57.829,1.833,0.280,57.779,1.784,0.099,0.099
4605,0.020,255,255,255,94.598,1.883,0.479,94.548,1.784,0.099,0.198
4606,0.020,255,255,255,44.499,1.933,0.420,44.400,1.883,0.198,0.099
4607,0.029,255,255,255,58.225,1.933,0.619,58.077,1.883,0.297,0.099
4608,0.039,255,255,255,59.117,2.007,0.701,58.969,1.883,0.297,0.198
4609,0.010,255,255,255,58.820,2.032,0.280,58.771,1.982,0.099,0.099
4610,0.020,255,255,255,61.546,2.032,0.420,61.446,1.982,0.198,0.099
4611,0.020,255,255,255,59.762,2.131,0.420,59.663,2.081,0.198,0.099
4612,0.020,255,255,255,60.059,2.131,0.420,59.960,2.081,0.198,0.099
4613,0.049,255,255,255,62.190,2.131,1.015,61.942,2.081,0.496,0.099
4614,0.010,255,255,255,42.963,2.230,0.280,42.913,2.180,0.099,0.099
4615,0.010,255,255,255,62.983,2.329,0.280,62.933,2.279,0.099,0.099
4616,0.029,255,255,255,61.892,2.428,0.619,61.744,2.379,0.297,0.099
4617,0.039,255,255,255,62.338,2.527,0.817,62.140,2.478,0.396,0.099
4618,0.098,255,255,255,64.499,2.646,1.832,64.122,2.478,0.793,0.297
4619,0.010,255,255,255,41.080,2.626,0.280,41.030,2.577,0.099,0.099
4620,0.010,255,255,255,62.784,2.626,0.280,62.735,2.577,0.099,0.099
4621,0.020,255,255,255,63.032,2.626,0.420,62.933,2.577,0.198,0.099
4622,0.108,255,255,255,65.568,2.888,1.692,65.213,2.775,0.793,0.198
4623,0.029,255,255,255,64.370,2.924,0.619,64.221,2.874,0.297,0.099
4624,0.020,255,255,255,41.328,3.023,0.420,41.229,2.973,0.198,0.099
4625,0.029,255,255,255,64.866,3.023,0.619,64.717,2.973,0.297,0.099
4626,0.088,255,255,255,66.760,3.166,1.494,66.402,3.072,0.694,0.198
4627,38.002,255,255,255,72.142,15.470,219.638,21.704,3.171,79.484,36.174
4628,0.196,255,255,255,66.283,3.419,4.119,65.312,3.171,1.883,0.496
4629,0.069,255,255,255,40.811,3.462,0.899,40.634,3.370,0.396,0.198
4630,0.010,255,255,255,38.008,3.717,0.280,37.958,3.667,0.099,0.099
4631,0.020,255,255,255,67.393,3.717,0.420,67.294,3.667,0.198,0.099
4632,0.039,255,255,255,37.363,3.865,0.899,37.165,3.766,0.396,0.198
4633,0.088,255,255,255,68.037,3.915,1.972,67.591,3.766,0.892,0.297
4634,0.010,255,255,255,68.632,3.816,0.280,68.582,3.766,0.099,0.099
4635,0.049,255,255,255,36.818,4.073,1.097,36.571,3.964,0.496,0.198
4636,0.049,255,255,255,68.731,4.073,0.899,68.582,3.964,0.297,0.198
4637,0.020,255,255,255,36.372,4.212,0.420,36.273,4.163,0.198,0.099
4638,0.049,255,255,255,67.561,4.252,0.759,67.393,4.163,0.297,0.198
4639,0.010,255,255,255,36.125,4.311,0.280,36.075,4.262,0.099,0.099
4640,0.020,255,255,255,69.276,4.311,0.420,69.177,4.262,0.198,0.099
4641,0.039,255,255,255,35.679,4.460,0.899,35.480,4.361,0.396,0.198
4642,0.010,255,255,255,69.524,4.410,0.280,69.474,4.361,0.099,0.099
4643,0.059,255,255,255,70.003,4.542,0.957,69.771,4.460,0.396,0.198
4644,0.020,255,255,255,35.282,4.608,0.420,35.183,4.559,0.198,0.099
4645,0.010,255,255,255,35.034,4.708,0.280,34.985,4.658,0.099,0.099
4646,0.010,255,255,255,34.836,4.807,0.280,34.787,4.757,0.099,0.099
4647,0.020,255,255,255,70.763,4.856,0.561,70.663,4.757,0.198,0.198
4648,0.226,255,255,255,72.363,5.207,3.910,71.853,4.856,1.189,0.595
4649,0.010,255,255,255,71.109,5.005,0.280,71.060,4.955,0.099,0.099
4650,0.010,255,255,255,71.407,5.104,0.280,71.357,5.054,0.099,0.099
4651,0.010,255,255,255,71.704,5.203,0.280,71.654,5.154,0.099,0.099
4652,0.010,255,255,255,51.585,5.500,0.280,51.536,5.451,0.099,0.099
4653,0.020,255,255,255,51.833,5.550,0.561,51.734,5.451,0.198,0.198
4654,0.226,255,255,255,73.811,5.725,2.813,73.141,5.451,1.189,0.595
4655,0.010,255,255,255,51.189,5.600,0.280,51.139,5.550,0.099,0.099
4656,0.029,255,255,255,50.396,5.699,0.619,50.247,5.649,0.297,0.099
4657,0.010,255,255,255,50.991,5.699,0.280,50.941,5.649,0.099,0.099
4658,0.010,255,255,255,51.585,5.699,0.280,51.536,5.649,0.099,0.099
4659,0.010,255,255,255,72.992,5.699,0.280,72.943,5.649,0.099,0.099
4660,0.010,255,255,255,50.792,5.798,0.280,50.743,5.748,0.099,0.099
4661,0.020,255,255,255,73.290,5.847,0.479,73.240,5.748,0.099,0.198
4662,0.020,255,255,255,47.225,5.946,0.479,47.175,5.847,0.099,0.198
4663,0.029,255,255,255,73.521,5.963,0.561,73.438,5.847,0.198,0.198
4664,0.010,255,255,255,47.720,5.996,0.280,47.671,5.946,0.099,0.099
4665,2.161,255,255,255,76.724,7.265,15.409,74.529,6.046,5.352,2.775
4666,0.029,255,255,255,46.531,6.194,0.619,46.382,6.145,0.297,0.099
4667,0.010,255,255,255,46.927,6.194,0.280,46.878,6.145,0.099,0.099
4668,0.010,255,255,255,49.008,6.194,0.280,48.959,6.145,0.099,0.099
4669,0.010,255,255,255,49.207,6.194,0.280,49.157,6.145,0.099,0.099
4670,0.010,255,255,255,74.083,6.194,0.280,74.033,6.145,0.099,0.099
4671,0.020,255,255,255,45.540,6.343,0.479,45.490,6.244,0.099,0.198
4672,0.029,255,255,255,45.903,6.359,0.561,45.788,6.244,0.198,0.198
4673,0.029,255,255,255,45.275,6.458,0.561,45.193,6.343,0.198,0.198
4674,0.010,255,255,255,74.479,6.392,0.280,74.429,6.343,0.099,0.099
4675,1.444,255,255,255,43.111,7.383,7.681,42.220,6.442,2.577,1.685
4676,0.020,255,255,255,44.995,6.492,0.420,44.896,6.442,0.198,0.099
4677,1.326,255,255,255,68.147,7.024,4.167,67.492,6.442,1.388,1.189
4678,0.049,255,255,255,28.374,7.364,0.841,28.246,7.235,0.297,0.297
4679,0.138,255,255,255,41.370,7.560,2.475,40.832,7.334,0.991,0.496
4680,0.029,255,255,255,48.909,7.383,0.619,48.761,7.334,0.297,0.099
4681,0.029,255,255,255,27.899,7.615,0.701,27.750,7.532,0.297,0.198
4682,0.020,255,255,255,77.204,7.730,0.561,77.105,7.631,0.198,0.198
4683,0.010,255,255,255,86.768,7.681,0.280,86.719,7.631,0.099,0.099
4684,0.128,255,255,255,27.182,8.047,2.218,26.759,7.730,0.892,0.595
4685,0.069,255,255,255,40.471,7.879,1.402,40.238,7.730,0.496,0.297
4686,0.049,255,255,255,52.378,7.978,0.841,52.229,7.829,0.297,0.297
4687,0.010,255,255,255,39.990,7.978,0.280,39.940,7.929,0.099,0.099
4688,0.363,255,255,255,38.867,8.415,4.925,37.958,8.028,1.883,0.793
4689,0.059,255,255,255,67.839,8.160,0.841,67.690,8.028,0.297,0.297
4690,0.010,255,255,255,27.502,8.275,0.280,27.453,8.226,0.099,0.099
4691,0.059,255,255,255,26.082,8.639,1.179,25.867,8.523,0.496,0.297
4692,0.010,255,255,255,26.808,8.573,0.280,26.759,8.523,0.099,0.099
4693,1.503,255,255,255,34.867,10.210,14.931,31.913,8.721,5.946,2.973
4694,0.020,255,255,255,25.669,8.920,0.561,25.570,8.821,0.198,0.198
4695,0.265,255,255,255,80.213,9.476,5.312,79.187,8.821,2.081,1.388
4696,0.236,255,255,255,48.583,9.167,1.716,48.265,8.920,0.595,0.496
4697,0.108,255,255,255,80.498,9.221,2.218,80.079,8.920,0.892,0.595
4698,0.010,255,255,255,25.421,9.068,0.280,25.371,9.019,0.099,0.099
4699,1.405,255,255,255,73.913,10.555,5.008,73.240,9.613,1.288,1.784
4700,3.782,255,255,255,89.772,17.819,60.378,81.367,9.812,15.857,17.146
4701,1.316,255,255,255,60.128,10.572,4.109,59.464,9.911,1.288,1.288
4702,0.010,255,255,255,29.286,10.258,0.280,29.237,10.208,0.099,0.099
4703,0.020,255,255,255,29.038,10.406,0.561,28.939,10.307,0.198,0.198
4704,0.285,255,255,255,28.093,11.037,3.818,27.354,10.505,1.487,1.090
4705,0.118,255,255,255,22.753,10.852,1.740,22.398,10.604,0.694,0.496
4706,0.010,255,255,255,83.399,11.150,0.280,83.349,11.100,0.099,0.099
4707,0.825,255,255,255,68.879,11.832,3.234,68.384,11.298,0.991,1.090
4708,0.010,255,255,255,36.323,11.447,0.280,36.273,11.397,0.099,0.099
